Action,Supplier Part No. / Reference,"BP Material / 
Service Master No.","Part Number 
Extension",Product Type,UOM,BP Short Description,BP Long Description,Supplier Description,Manufacturer Name,Manufacturer Part Number,Alternate Manufacturer Name,"Estimated Purchase 
Quantity
",2021 rates,2020 rates,Delta Price, Delta Price %,FILE SENT TO ELMIRA 2021 rates,APR 2021 PB,2021 Chris,,PN 80%,Desc 80%,MnF PN ,Price Unit,Range Price - Min,Range Price - Max,SLA_Leadtime,Incoterms Key,Incoterms Location,Incoterms Location Country,UNSPSC Code,Delivery Tolerance - Under %,Delivery Tolerance - Over %,Price Valid From,Price Valid to,Scale Pricing Quantity ,Minimum  Order Quantity,Maximum Order Quantity ,Lot Size,Internal Part Number,Export Control Status,Export Control No.,Plant Code,NCM Code,Material Origin,Material Usage,Internal ID,UNSPSC Code Description,Sub-Category,Category,1325
Change,903735C1,11024902,,Material,EA,"CLAMP,FLANGE:SPLT,3IN DIA,3000 LB,MATERI","CLAMP,FLANGE: SPLIT,3IN DIA,3000 LB,MATERIAL: ZINC STEEL,SUPPLY MEASURE: 2/PACK","CLAMP,SPLIT FLANGE,HOSE,PIPE",SOLAR TURBINES,903735C1,,,7.75,7.42,0.33,4%,7.42,7.42,7.753479125,,#N/A,#N/A,,1,,,,FCA,,,31162900,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1812368,36029164,,Material,EA,"HOSE,ASSY:DRAIN,FLEX,1-1/2IN ID,22.32IN","HOSE,ASSEMBLY: DRAIN,FLEXIBLE,1-1/2IN ID,22.32IN LG,150 PSIG WP,TEST PRESSURE: 225 PSIG","HOSE ASSY,1.50IN X 22.32IN",SOLAR TURBINES,1812368,,,1537.16,1523.52,13.64,1%,1523.52,1523.52,1537.157058,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1812369,36029165,,Material,EA,"HOSE,ASSY:FLEX,1-1/2IN ID,32.72IN LG,RBR","HOSE,ASSEMBLY: FLEXIBLE,1-1/2IN ID,32.72IN LG,RUBBER,SILK BRAIDED,150 PSIG WP,TEST PRESSURE: 225 PSIG","HOSE ASSY,1.50IN X 32.72IN",SOLAR TURBINES,1812369,,,1588.49,1574.4,14.09,1%,1574.4,1574.4,1588.489066,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1300391-0511,,,Material,EA,"STUD,0.625-11 X 4.50IN,CONT","STUD,0.625-11 X 4.50IN,CONT","STUD,0.625-11 X 4.50IN,CONT",SOLAR TURBINES,1300391-0511,,,3,3.01,-0.01,0%,3.01,3.01,3,,#N/A,#N/A,,1,,,,FCA,,,31162800,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903737C1,11046653,,Material,PK,"O-RNG:2-222,1-1/2IN,1/8IN,1.484IN,0.139I","O-RING: 2-222,1-1/2IN,1/8IN,1.484IN,0.139IN,VITON","O-RING,SAE 222,VITON",SOLAR TURBINES,903737C1,,,16.75,16.75,0,0%,0.67,0.67,16.75,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1099253-3T021,,,Material,EA,"HOSE ASSY,1.5IN X 36IN,600","HOSE ASSY,1.5IN X 36IN,600","HOSE ASSY,1.5IN X 36IN,600",SOLAR TURBINES,1099253-3T021,,,3347.59,3175.24,172.35,5%,3175.24,3175.24,3347.594433,,#N/A,#N/A,,1,,,,FCA,,,40142007,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1017904,11025261,,Material,EA,"GSKT,SPWD:1-1/2IN PIPE,CLASS 300,304 STA","GASKET,SPIRAL WOUND: 1-1/2IN PIPE,CLASS 300,304 STAINLESS STEEL WINDING","GASKET,SPIRAL,1.5,CL300,RF,304",SOLAR TURBINES,1017904,,,4.91,4.87,0.04,1%,4.87,4.87,4.91,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,600180C1,36500878653,,Material,EA,"HOSE,ASSY:FLEX,WTR,24IN LG","HOSE,ASSEMBLY: FLEXIBLE,WATER,24IN LG","HOSE ASSY,0.472IN X 24.8IN",SOLAR TURBINES,600180C1,,,358.67,360.92,-2.25,-1%,360.92,360.92,358.67,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,301296-2,10144517,,Material,EA,"GASKET:0.15IN,CU,2.19 ID X 2.48IN OD","GASKET: 0.15IN,COPPER,2.19 ID X 2.48IN OD","GASKET,2.190 ID,2.480 OD,0.150",SOLAR TURBINES,301296-2,,,151.08,160.03,-8.95,-6%,160.03,160.03,151.08,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964681C1,11044410,,Material,PK,"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-1","BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-1/2IN LG,STAINLESS STEEL,GR B8M","BOLT,HEX,0.50-13 X 1.5IN,B8M",SOLAR TURBINES,964681C1,,,9.64,9.72,-0.08,-1%,2.43,2.43,9.64,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1046486,36500878518,,Material,EA,"HOSE,ASSY:1IN ID,18IN LG","HOSE,ASSEMBLY: 1IN ID,18IN LG","HOSE ASSY,1.0IN X 18.0IN",SOLAR TURBINES,1046486,,,334.25,344.98,-10.73,-3%,344.98,344.98,334.25,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1046495,11594733,,Material,EA,"HOSE:3IN ID,46IN LG","HOSE: 3IN ID,46IN LG","HOSE ASSY,3IN X 46IN",SOLAR TURBINES,1046495,,,845.75,872.89,-27.14,-3%,872.89,872.89,845.75,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1071423,36500879722,,Material,EA,"HOSE,ASSY:2IN ID,30-1/2IN LG,650 PSI WP","HOSE,ASSEMBLY: 2IN ID,30-1/2IN LG,650 PSI WP","HOSE ASSY,2IN X 30.5IN,650",SOLAR TURBINES,1071423,,,796.64,822.2,-25.56,-3%,822.2,822.2,796.64,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1121634,,,Material,EA,"HOSE ASSY,3IN X 40.25IN","HOSE ASSY,3IN X 40.25IN","HOSE ASSY,3IN X 40.25IN",SOLAR TURBINES,1121634,,,2296.94,2310.72,-13.78,-1%,2310.72,2310.72,2296.93837,,#N/A,#N/A,,1,,,,FCA,,,40142007,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1122999,36500878731,,Material,EA,"GSKT,SPWD:3IN PIPE,RF","GASKET,SPIRAL WOUND: 3IN PIPE,RF","GASKET,SPIRAL,3.0,RF,316L SS",SOLAR TURBINES,1122999,,,31.05,30.78,0.27,1%,30.78,30.78,31.05367793,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1121635,,,Material,EA,"HOSE ASSY,3IN X 60.25IN","HOSE ASSY,3IN X 60.25IN","HOSE ASSY,3IN X 60.25IN",SOLAR TURBINES,1121635,,,2434.35,2448.96,-14.61,-1%,2448.96,2448.96,2434.353877,,#N/A,#N/A,,1,,,,FCA,,,40142007,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,30516-0,,,Material,EA,"KIT,INSTL,DUCT,BLEED VALVE","KIT,INSTL,DUCT,BLEED VALVE","KIT,INSTL,DUCT,BLEED VALVE",SOLAR TURBINES,30516-0,,,406.52,421.27,-14.75,-4%,421.27,421.27,406.5208748,,#N/A,#N/A,,1,,,,FCA,,,23150000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,915843C1,,,Material,EA,"HOSE ASSY,1IN X 24IN","HOSE ASSY,1IN X 24IN","HOSE ASSY,1IN X 24IN",SOLAR TURBINES,915843C1,,,471.86,486.86,-15,-3%,486.86,486.86,471.8588469,,#N/A,#N/A,,1,,,,FCA,,,40142007,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1801265,36024001,,Material,EA,"HOSE,ASSY:1-1/2IN ID,33IN LG,PTFE","HOSE,ASSEMBLY: 1-1/2IN ID,33IN LG,PTFE","HOSE ASSY,1.50IN X 33.00IN",SOLAR TURBINES,1801265,,,1110.59,1100.74,9.85,1%,1100.74,1100.74,1110.586481,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1112894,36024000,,Material,EA,"HOSE,ASSY:1IN ID,19.2IN LG,PTFE","HOSE,ASSEMBLY: 1IN ID,19.2IN LG,PTFE","HOSE ASSY,1.0IN X 19.20IN",SOLAR TURBINES,1112894,,,817.49,810.24,7.25,1%,810.24,810.24,817.4850895,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1635425,,,Material,EA,"HOSE ASSY,0.75IN X 55.50IN","HOSE ASSY,0.75IN X 55.50IN","HOSE ASSY,0.75IN X 55.50IN",SOLAR TURBINES,1635425,,,312.17,314.04,-1.87,-1%,314.04,314.04,312.166998,,#N/A,#N/A,,1,,,,FCA,,,40142007,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,190817-51,10007915,,Material,EA,"PROBE,PROXIMITY:TYPE 3300XL,F/ WATER INJ","PROBE,PROXIMITY:TYPE 3300XL,F/ WATER INJECTION TURBINE & GT DRIVER","DRIVER,PROBE,VIB,3300XL",SOLAR TURBINES,19081751,,,552.64,547.89,4.75,1%,547.89,547.89,552.64,,#N/A,#N/A,,1,,,,FCA,,,41111900,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964677C1,10099667,,Material,EA,"WASHER,LOCK:SPLT,3/8IN,SS,316,25/PACK","WASHER,LOCK: SPLIT,3/8IN,STAINLESS STEEL,316,25/PACK","LOCKWASHER,SPLIT,0.375IN,316",SOLAR TURBINES,964677C1,,,3.5,3.5,0,0%,3.5,3.5,3.5,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200706,20210131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1015168-5,11042214,,Material,EA,"VLV,BALL:1/2IN,CLASS 2000,HND,PRESSURE R","VALVE,BALL: 1/2IN,CLASS 2000,HAND,PRESSURE RATING: 2000PSI","VALVE,HAND,BALL,0.50IN,2000",SOLAR TURBINES,1015168-5,,,57.05,57.41,-0.36,-1%,57.41,57.41,57.05,,#N/A,#N/A,,1,,,,FCA,,,40141607,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1024134-1,11042961,,Material,EA,"KIT:SPARES,SRVC,LUBE OIL SYSTEM,FILTER E","KIT: SPARES,SERVICE,LUBE OIL SYSTEM,FILTER ELEMENT,O-RING,3","KIT,ELEMENT,FILTER,LUBE OIL",SOLAR TURBINES,1024134-1,,,22.27,23.59,-1.32,-6%,23.59,23.59,22.27,,#N/A,#N/A,,1,,,,FCA,,,23150000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903286C1,11045391,,Material,PK,"O-RNG:910,BUNA-N","O-RING: 910,BUNA-N","O-RING,SAE 910,BUNA-N",SOLAR TURBINES,903286C1,,,1.5,2.25,-0.75,-50%,2.25,2.25,0.069582505,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,POA4,,,Service,EA,HMI AND VFD UPGRADE,HMI AND VFD UPGRADE,HMI AND VFD UPGRADE,,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,20142501,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,POA5,,,Service,EA,P:HMI AND VFD UPGRADE SERVICE,HMI AND VFD UPGRADE SERVICE,HMI AND VFD UPGRADE SERVICE,,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,23150000,,,20200706,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,442828,,,Material,PK,"LOCKNUT,0.375-24UNJF-3B,HEX","LOCKNUT,0.375-24UNJF-3B,HEX","LOCKNUT,0.375-24UNJF-3B,HEX",SOLAR TURBINES,442828,,,20.5,20.75,-0.25,-1%,20.75,20.75,20.5,,#N/A,#N/A,,1,,,,FCA,,,31161716,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1006438,11213564,,Material,EA,"WASHER,FLT:1/2IN,1-1/16IN OD,SS,GR 316","WASHER,FLAT: 1/2IN,1-1/16IN OD,STAINLESS STEEL,GR 316","WASHER,FLAT,0.50 IN,CARBON",SOLAR TURBINES,1006438,,,2.25,2.75,-0.5,-22%,2.75,2.75,2.25,,#N/A,#N/A,,1,,,,FCA,,,31161807,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1008637,36024452,,Material,EA,"NUT,HX:LK,3/8IN,16 UNC-2B,MEDIUM CARBON","NUT,HEX: LOCK,3/8IN,16 UNC-2B,MEDIUM CARBON STEEL,5","NUT,HEX,0.375-16UNC-2B,GR 5",SOLAR TURBINES,1008637,,,1.5,2.25,-0.75,-50%,2.25,2.25,1.5,,#N/A,#N/A,,1,,,,FCA,,,31161700,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1010477,908287,,Material,EA,"WASHER,FLT:RND,1.3125IN OD,0.625IN ID","WASHER,FLAT: ROUND,1.3125IN OD,0.625IN ID","WASHER,FLAT,0.625 IN,17-7 PH",SOLAR TURBINES,1010477,,,14,14.9,-0.9,-6%,14.9,14.9,14,,#N/A,#N/A,,1,,,,FCA,,,31161619,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Delete,1010506,957117,,Material,PK,"WASHER,FLT:1-15/32IN OD,3/4IN ID","WASHER,FLAT: 1-15/32IN OD,3/4IN ID","WASHER,FLAT,0.75 IN,17-7 PH",SOLAR TURBINES,1010506,,,19.12,19.2,-0.08,0%,19.2,19.2,2.385685885,,#N/A,#N/A,,1,,,,FCA,,,31161807,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1017892,11028031,,Material,EA,"GSKT,SPWD:1-1/2IN PIPE,CLASS 150,304 STA","GASKET,SPIRAL WOUND: 1-1/2IN PIPE,CLASS 150,304 STAINLESS STEEL WINDING","GASKET,SPIRAL,1.5,RF,CL150,304",SOLAR TURBINES,1017892,,,5.08,6.38,-1.3,-26%,6.38,6.38,5.08,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1017899,10008024,,Material,EA,"GSKT,SPWD:6IN PIPE,CLASS 150,304 STAINLE","GASKET,SPIRAL WOUND: 6IN PIPE,CLASS 150,304 STAINLESS STEEL OUTER RING,304 STAINLESS STEEL WINDING,FLEXIBLE GRAPHITE FILLER,GRAY/YELLOW,WIDTH: 3/4IN","GASKET,SPIRAL,6.0,RF,CL150,304",SOLAR TURBINES,1017899,,,12.69,12.77,-0.08,-1%,12.77,12.77,12.69,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1017908,11027714,,Material,EA,"GASKET,SPWD:4IN,CLASS 300,304 STAINLESS","GASKET,SPIRAL WOUND: 4IN,CLASS 300,304 STAINLESS STEEL,RAISED FACE","GASKET,SPIRAL,4.0,RF,CL300,304",SOLAR TURBINES,1017908,,,18.96,20.06,-1.1,-6%,20.06,20.06,18.96,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1046505,10164450,,Material,EA,O-RNG:VITON,O-RING: VITON,"O-RING,VITON,35.0 ID",SOLAR TURBINES,1046505,,,57.53,57.03,0.5,1%,57.03,57.03,57.53,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,120022-15,36024467,,Material,PK,"BOLT:HX HD,1/2IN DIA,13 TPI,2-1/2IN LG,G","BOLT: HEX HD,1/2IN DIA,13 TPI,2-1/2IN LG,GR B7","BOLT,HEX,0.50-13 X 2.5 IN,B7",SOLAR TURBINES,120022-15,,,23.68,29.76,-6.08,-26%,29.76,29.76,2.96222664,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,120022-2,,,Material,PK,"BOLT,HEX,0.50-13 X 2 IN,B7","BOLT,HEX,0.50-13 X 2 IN,B7","BOLT,HEX,0.50-13 X 2 IN,B7",SOLAR TURBINES,120022-2,,,34.87,35.86,-0.99,-3%,35.86,35.86,34.87,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,120022-4,11045440,,Material,PH,"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-3","BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-3/4IN LG,ALLOY STEEL,GR B7","BOLT,HEX,0.50-13 X 1.75 IN,B7",SOLAR TURBINES,120022-4,,,42.24,42.48,-0.24,-1%,42.48,42.48,42.24,,#N/A,524,374143-100,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,124907-14,11047497,,Material,EA,"GROMMET:0.965IN OD,4,PL030A","GROMMET: 0.965IN OD,4,PL030A","GROMMET,0.965 OD",SOLAR TURBINES,124907-14,,,19.8,20.97,-1.17,-6%,20.97,20.97,19.8,,#N/A,#N/A,,1,,,,FCA,,,31162401,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,136210-7,11517509,,Material,PK,"LOCK:PLATE,4.57 X 1IN","LOCK: PLATE,4.57 X 1IN","LOCKPLATE,4.570 IN X 1.00 IN,2",SOLAR TURBINES,136210-7,,,17.4,17.16,0.24,1%,17.16,17.16,2.902584493,,#N/A,#N/A,,1,,,,FCA,,,46171501,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,136625-3,,,Material,EA,"BOLT,HEX,0.375-24 X 0.828 IN","BOLT,HEX,0.375-24 X 0.828 IN","BOLT,HEX,0.375-24 X 0.828 IN",SOLAR TURBINES,136625-3,,,24.15,23.93,0.22,1%,23.93,23.93,24.14512922,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,19298R1,11517842,,Material,EA,"WASHER,LOCK:SPLT,NO 10","WASHER,LOCK: SPLIT,NO 10","LOCKWASHER,SPLIT,0.190 IN",SOLAR TURBINES,19298R1,,,1.5,2.25,-0.75,-50%,2.25,2.25,1.5,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,196144-2,,,Material,EA,"LOCKPLATE,4.51 IN X 1.76 IN,2","LOCKPLATE,4.51 IN X 1.76 IN,2","LOCKPLATE,4.51 IN X 1.76 IN,2",SOLAR TURBINES,196144-2,,,4.54,4.16,0.38,8%,4.16,4.16,4.542743539,,#N/A,#N/A,,1,,,,FCA,,,46171501,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,217059-100,,,Material,EA,"KIT,OH,OVERHAUL MEMORY CARD","KIT,OH,OVERHAUL MEMORY CARD","KIT,OH,OVERHAUL MEMORY CARD",SOLAR TURBINES,217059-100,,,280.44,277.95,2.49,1%,277.95,277.95,280.4373757,,#N/A,#N/A,,1,,,,FCA,,,23150000,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22523R1,11030999,,Material,PK,"BOLT,MACHINE:HEX HD,3/8IN DIA,16 UNC,1IN","BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,16 UNC,1IN LG","BOLT,HEX,0.375-16 X 1.0 IN,GR",SOLAR TURBINES,22523R1,,,2.25,2.25,0,0%,2.25,2.25,0.089463221,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22540R1,11045439,,Material,EA,"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-1","BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-1/4IN LG","BOLT,HEX,0.50-13 X 1.25 IN,GR",SOLAR TURBINES,22540R1,,,3.75,4,-0.25,-7%,4,4,3.75,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22542R1,,,Material,PK,"BOLT,HEX,0.50-13 X 1.75 IN,GR","BOLT,HEX,0.50-13 X 1.75 IN,GR","BOLT,HEX,0.50-13 X 1.75 IN,GR",SOLAR TURBINES,22542R1,,,6.5,6.75,-0.25,-4%,6.75,6.75,0.258449304,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22543R1,11517844,,Material,EA,"BOLT,MACHINE:HEX,1/2IN,13 UNC,2IN,MEDIUM","BOLT,MACHINE: HEXAGONAL,1/2IN,13 UNC,2IN,MEDIUM CARBON STEEL,5","BOLT,HEX,0.50-13 X 2.0 IN,GR 5",SOLAR TURBINES,22543R1,,,5.25,4.75,0.5,10%,4.75,4.75,5.25,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22544R1,11213565,,Material,EA,"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,2-1","BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,2-1/4IN LG,STAINLESS STEEL,GR 316","BOLT,HEX,0.50-13 X 2.25 IN,GR",SOLAR TURBINES,22544R1,,,6.75,6,0.75,11%,6,6,6.75,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22547R1,,,Material,PK,"BOLT,HEX,0.50-13 X 3.0 IN,GR 5","BOLT,HEX,0.50-13 X 3.0 IN,GR 5","BOLT,HEX,0.50-13 X 3.0 IN,GR 5",SOLAR TURBINES,22547R1,,,6.5,6.75,-0.25,-4%,6.75,6.75,0.258449304,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22556R1,11517848,,Material,EA,"BOLT,MACHINE:HEX HD,5/8IN DIA,11 UNC,2IN","BOLT,MACHINE: HEXAGONAL HD,5/8IN DIA,11 UNC,2IN LG,ZINC PLATED,MEDIUM CARBON STEEL,GR 5","BOLT,HEX,0.625-11 X 2.00 IN,GR",SOLAR TURBINES,22556R1,,,9.5,8.75,0.75,8%,8.75,8.75,9.5,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22568R1,36024429,,Material,PK,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2IN","BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2IN LG,MEDIUM CARBON STEEL,GR 5","BOLT,HEX,0.75-10 X 2.0 IN,GR 5",SOLAR TURBINES,22568R1,,,13.25,13.25,0,0%,13.25,13.25,0.526838966,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22640R1,955714,,Material,EA,"NUT,LOCK:HEX,LGT,3/8IN,16 UNC-2B","NUT,LOCK: HEXAGONAL,LIGHT,3/8IN,16 UNC-2B","LOCKNUT,0.375-16UNC-2B,LIGHT",SOLAR TURBINES,22640R1,,,20.75,19,1.75,8%,19,19,20.75,,#N/A,#N/A,,1,,,,FCA,,,31161716,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22692R1,11026530,,Material,PK,"WASHER,LOCK:SPLT,1/2IN,CS","WASHER,LOCK: SPLIT,1/2IN,CARBON STEEL","LOCKWASHER,SPLIT,0.5 IN,CARBON",SOLAR TURBINES,22692R1,,,1.25,2.5,-1.25,-100%,2.5,2.5,1.25,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,22694R1,36024444,,Material,EA,"WASHER,LOCK:SPLT,3/4IN","WASHER,LOCK: SPLIT,3/4IN","LOCKWASHER,SPLIT,0.75 IN",SOLAR TURBINES,22694R1,,,3.25,3,0.25,8%,3,3,3.25,,#N/A,#N/A,,1,,,,FCA,,,31161800,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,23607R1,,,Material,PK,"ELBOW,F,90DEG,0.50","ELBOW,F,90DEG,0.50","ELBOW,F,90DEG,0.50",SOLAR TURBINES,23607R1,,,22.28,21.32,0.96,4%,21.32,21.32,5.566600398,,#N/A,#N/A,,1,,,,FCA,,,40142317,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,241679-1,,,Material,EA,"TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER",SOLAR TURBINES,241679-1,,,66.79,66.2,0.59,1%,66.2,66.2,66.78926441,,#N/A,#N/A,,1,,,,FCA,,,31231300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,241679-2,,,Material,EA,"TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER",SOLAR TURBINES,241679-2,,,62.49,61.93,0.56,1%,61.93,61.93,62.48508946,,#N/A,#N/A,,1,,,,FCA,,,31231300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
