,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,index,Region,PO No.,PO Item No.,Incoterms,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor,Vendor Name,Manufacturer Part No.,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Unit Price,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,PO Closed Status Name,PO Item Deletion Flag,Item Type Name,PO Type Name,Remaining PO Quantity,Long Description,Unit Price,Converted Price,UoM_label,Label
1,1303,850716,853249,853249,313656,AGT,4301165367,2,FCA,Free Carrier,11571205 (1068358-102),"PLATE,SUPPORT:AFT ENGINE MOUNT,ASSY,MPG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1068358-102,2020-07-02,1.0,EA,"USD 5.210,58",5210.58,USD,30102200,Plate,Ordered,Closed,#,Material,Gated,0.0,MOUNT: ENGINE,5210.58,5210.58,0,0.0
2,1304,850717,853250,853250,313657,AGT,4301165367,3,FCA,Free Carrier,11571205 (1068358-102),"PLATE,SUPPORT:AFT ENGINE MOUNT,ASSY,MPG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1068358-102,2020-07-02,2.0,EA,"USD 5.210,58",10421.16,USD,30102200,Plate,Ordered,Closed,#,Material,Gated,0.0,MOUNT: ENGINE,5210.58,5210.58,0,0.0
0,1480,863673,866347,866347,329182,AGT,4301203333,11,FCA,Free Carrier,11589279 (903324C1),"STUD:CONTINUOUS THREAD,5/8IN WD,4-1/4IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903324C1,2020-01-07,40.0,EA,"USD 387,76",15510.4,USD,31162800,MISC hardware,Ordered,Open,#,Material,Gated,0.0,"STUD: CONTINUOUS THREAD,5/8IN WD,4-1/4IN LG,CHROME DUPLEX STAINLESS STEEL,THREAD: 11 TPI,25PCT",387.76,387.76,0,0.0
1,1772,882922,886175,886175,352654,AGT,4301249096,15,FCA,Free Carrier,11589279 (903324C1),"STUD:CONTINUOUS THREAD,5/8IN WD,4-1/4IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903324C1,2021-07-04,3.0,EA,"USD 581,68",1745.04,USD,31162800,MISC hardware,Ordered,Open,#,Material,Gated,3.0,"STUD: CONTINUOUS THREAD,5/8IN WD,4-1/4IN LG,CHROME DUPLEX STAINLESS STEEL,THREAD: 11 TPI,25PCT",581.68,581.68,0,0.0
2,1831,886035,889299,889299,356141,AGT,4301254080,1,FCA,Free Carrier,11589279 (903324C1),"STUD:CONTINUOUS THREAD,5/8IN WD,4-1/4IN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903324C1,2021-08-05,3.0,EA,"USD 581,68",1745.04,USD,31162800,MISC hardware,Ordered,Open,#,Material,Gated,3.0,"STUD: CONTINUOUS THREAD,5/8IN WD,4-1/4IN LG,CHROME DUPLEX STAINLESS STEEL,THREAD: 11 TPI,25PCT",581.68,581.68,0,0.0
0,1394,858481,861047,861047,322997,AGT,4301188006,2,FCA,Free Carrier,903732C1 (57) B,"O-RING,SAE 225,VITON--903732C1",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,903732C1,2020-04-24,1.0,EA,"USD 13,35",13.35,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,13.35,13.35,0,0.0
1,1413,858500,861066,861066,323016,AGT,4301188006,37,FCA,Free Carrier,903732C1 (57) B,"O-RING,SAE 225,VITON--903732C1",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,903732C1,2020-04-24,1.0,EA,"USD 13,35",13.35,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,13.35,13.35,0,0.0
2,1931,891742,895106,895106,362339,AGT,4301264077,27,FCA,Free Carrier,903732C1 (57) B,"O-RING, 903732C1",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903732C1,2021-07-16,38.0,EA,"USD 1,00",38.0,USD,26111600,Power generators,Held,Open,#,Material,Gated,38.0, ,1.0,1.0,0,0.0
0,1415,858502,861068,861068,323018,AGT,4301188006,39,FCA,Free Carrier,1010791 (8) B,"BOLT,HEX,0.50-13 X 1.50 IN--1010791",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1010791,2020-04-24,4.0,EA,"USD 16,16",64.64,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,16.16,16.16,0,0.0
1,1416,858503,861069,861069,323019,AGT,4301188006,4,FCA,Free Carrier,1010791 (8) B,"BOLT,HEX,0.50-13 X 1.50 IN--1010791",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1010791,2020-04-24,4.0,EA,"USD 16,16",64.64,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,16.16,16.16,0,0.0
2,1417,858504,861070,861070,323020,AGT,4301188006,40,FCA,Free Carrier,1010791 (8) B,"BOLT,HEX,0.50-13 X 1.50 IN--1010791",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1010791,2020-04-24,1.0,EA,"USD 16,16",16.16,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,16.16,16.16,0,0.0
0,1328,853953,856492,856492,317486,AGT,4301174058,4,FCA,Free Carrier,11047955 (70-30481-4),"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,70-30481-4,2020-05-03,20.0,EA,"USD 20,72",414.4,USD,40161500,Filters,Ordered,Closed,#,Material,Gated,0.0,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",20.72,20.72,0,0.0
1,1347,855404,857964,857964,319259,AGT,4301177552,1,FCA,Free Carrier,11047955 (70-30481-4),"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,70-30481-4,2020-03-16,60.0,EA,"USD 20,72",1243.2,USD,40161500,Filters,Ordered,Closed,#,Material,Gated,0.0,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",20.72,20.72,0,0.0
2,1593,874748,877880,877880,343165,AGT,4301233125,6,FCA,Free Carrier,11047955 (70-30481-4),"FLTR,ELMNT:RECT,AIR,FBRGLASS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,70-30481-4,2020-12-24,4.0,EA,"USD 19,98",79.92,USD,40161500,Filters,Ordered,Open,#,Material,Fastrack,4.0,"FILTER,ELEMENT: RECTANGULAR,AIR,FIBERGLASS ELEMENT",19.98,19.98,0,0.0
0,833,769559,771084,771084,216471,AGT,4300939380,1,FCA,Free Carrier,36500615239 (1036679-10),"SWITCH,PRESSURE:DIFF,SPDT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1036679-10,2018-05-16,2.0,EA,"USD 503,00",1006.0,USD,39121506,Pressure switches,Transaction Completed,Completed,#,Material,Gated,0.0,"SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,0 TO 45IN WC RANGE,SPDT,1 POLE",503.0,503.0,0,0.0
1,1520,867360,870193,870193,334023,AGT,4301214725,1,FCA,Free Carrier,36500615239 (1036679-10),"SWTCH,PRESSURE/VACUUM:DIFF,0 TO 45IN WC",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1036679-10,2020-03-09,1.0,EA,"USD 538,59",538.59,USD,39121506,Pressure switches,Ordered,Closed,#,Material,Fastrack,0.0,"SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,0 TO 45IN WC RANGE,SPDT,1 POLE",538.59,538.59,0,0.0
2,1622,875352,878504,878504,343848,AGT,4301234571,25,FCA,Free Carrier,36500615239 (1036679-10),"SWTCH,PRESSURE/VACUUM:DIFF,0 TO 45IN WC",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1036679-10,2021-07-01,1.0,EA,"USD 538,59",538.59,USD,39121506,Pressure switches,Ordered,Open,#,Material,Fastrack,1.0,"SWITCH,PRESSURE/VACUUM: DIFFERENTIAL,0 TO 45IN WC RANGE,SPDT,1 POLE",538.59,538.59,0,0.0
0,1248,841884,844312,844312,303364,AGT,4301142630,3,FCA,Free Carrier,11024913 (1017893),"GSKT,SPWD:2IN PIPE,CLASS 150,304 STAINLE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017893,2019-11-25,3.0,EA,"USD 13,00",39.0,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,"GASKET,SPIRAL WOUND: 2IN PIPE,CLASS 150,304 STAINLESS STEEL WINDING",13.0,13.0,0,0.0
1,1489,863682,866356,866356,329192,AGT,4301203333,6,FCA,Free Carrier,11024913 (1017893),"GSKT,SPWD:2IN PIPE,CLASS 150,304 STAINLE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017893,2020-01-07,11.0,EA,"USD 12,36",135.96,USD,31181500,Gaskets,Ordered,Open,#,Material,Gated,0.0,"GASKET,SPIRAL WOUND: 2IN PIPE,CLASS 150,304 STAINLESS STEEL WINDING",12.36,12.36,0,0.0
2,1776,882926,886179,886179,352658,AGT,4301249096,19,FCA,Free Carrier,11024913 (1017893),"GSKT,SPWD:2IN PIPE,CLASS 150,304 STAINLE",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017893,2021-07-04,4.0,EA,"USD 9,88",39.52,USD,31181500,Gaskets,Ordered,Open,#,Material,Gated,4.0,"GASKET,SPIRAL WOUND: 2IN PIPE,CLASS 150,304 STAINLESS STEEL WINDING",9.88,9.88,0,0.0
0,841,777439,779098,779098,226139,AGT,4300963917,1,EXW,From plant,11079018 (1112342-11201),"DRIVE,AC MTR:VARIABLE FREQUENCY,200HP,40",SOLAR,6015999,SOLAR TURBINES EUROPE SA,1112342-11201,2018-07-19,1.0,EA,"USD 30.913,42",30913.42,USD,26101100,Electrical AC motors,Transaction Completed,Completed,#,Material,Fastrack,0.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,200 HP,400ACV INPUT,OPEN,POWERFLEX 753,AMPERAGE: 302A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",30913.42,30913.42,0,0.0
1,857,783117,784901,784901,232828,AGT,4300984437,1,EXW,From plant,11079018 (1112342-11201),"DRIVE,AC MTR:VARIABLE FREQUENCY,200HP,40",SOLAR,6015999,SOLAR TURBINES EUROPE SA,1112342-11201,2018-03-09,4.0,EA,"USD 29.721,87",118887.48,USD,26101100,Electrical AC motors,Transaction Completed,Completed,#,Material,Gated,0.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,200 HP,400ACV INPUT,OPEN,POWERFLEX 753,AMPERAGE: 302A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",29721.87,29721.87,0,0.0
2,1229,838341,840718,840718,299230,AGT,4301133405,1,FCA,Free Carrier,11079018 (1112342-11201),"DRIVE,AC MOTOR:VARIABLE FREQUENCY,200HP",SOLAR,6015999,SOLAR TURBINES EUROPE SA,1112342-11201,2019-10-24,1.0,EA,"USD 35.125,08",35125.08,USD,26101100,Electrical AC motors,Transaction Completed,Completed,#,Material,Fastrack,0.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,200 HP,400ACV INPUT,OPEN,POWERFLEX 753,AMPERAGE: 302A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",35125.08,35125.08,0,0.0
0,844,777442,779101,779101,226142,AGT,4300963917,4,EXW,From plant,11079009 (1112342-1201),"DRIVE,AC MTR:VARIABLE FREQUENCY,50HP,380",SOLAR,6015999,SOLAR TURBINES EUROPE SA,1112342-1201,2018-07-19,2.0,EA,"USD 8.187,23",16374.46,USD,26101100,Electrical AC motors,Transaction Completed,Completed,#,Material,Fastrack,0.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,50 HP,380-480ACV INPUT,380ACV OUTPUT,OPEN,POWERFLEX 753,AMPERAGE: 72A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",8187.23,8187.23,0,0.0
1,1197,836547,838908,838908,297205,AGT,4301128875,1,FCA,Free Carrier,11079009 (1112342-1201),"DRIVE,AC MTR:VARIABLE FREQUENCY,50HP,380",SOLAR,6015999,SOLAR TURBINES EUROPE SA,1112342-1201,2019-10-10,2.0,EA,"USD 9.449,75",18899.5,USD,26101100,Electrical AC motors,Transaction Completed,Completed,#,Material,Fastrack,0.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,50 HP,380-480ACV INPUT,380ACV OUTPUT,OPEN,POWERFLEX 753,AMPERAGE: 72A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",9449.75,9449.75,0,0.0
2,1910,891530,894894,894894,362122,AGT,4301263530,4,FCA,Free Carrier,11079009 (1112342-1201),"DRIVE,MOTOR:VARIABLE FREQUENCY,50 HP,380",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1112342-1201,2021-07-14,1.0,EA,"USD 8.263,56",8263.56,USD,26101100,Electrical AC motors,Ordered,Open,#,Material,Gated,1.0,"DRIVE,MOTOR: VARIABLE FREQUENCY,50 HP,380-480ACV INPUT,380ACV OUTPUT,OPEN,POWERFLEX 753,AMPERAGE: 72A OUTPUT,FREQUENCY: 50HZ,OPTION 2,PHASE: 3PH",8263.56,8263.56,0,0.0
0,1178,832296,834641,834641,292299,AGT,4301116712,1,FCA,Free Carrier,11044434 (186212-100),KIT:LUBRICATING OIL ELEMENT FILTER,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186212-100,2019-05-09,2.0,EA,"USD 86,74",173.48,USD,12140000,Elements and gases,Transaction Completed,Completed,#,Material,Gated,0.0,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",86.74,86.74,0,0.0
1,1713,878310,881478,881478,347411,AGT,4301240049,1,FCA,Free Carrier,11044434 (186212-100),"KIT:SRVC,LUBRICATING OIL ELEMENT FILTER",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186212-100,2021-07-02,1.0,EA,"USD 88,04",88.04,USD,12140000,Elements and gases,Ordered,Open,#,Material,Gated,0.0,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",88.04,88.04,0,0.0
2,1893,890080,893391,893391,360541,AGT,4301261360,1,FCA,Free Carrier,11044434 (186212-100),"KIT:SRVC,LUBRICATING OIL ELEMENT FILTER",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186212-100,2021-06-29,1.0,EA,"USD 85,66",85.66,USD,12140000,Elements and gases,Ordered,Open,#,Material,Gated,1.0,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",85.66,85.66,0,0.0
0,1443,859845,862420,862420,324506,AGT,4301191107,1,FCA,Free Carrier,36029146 (908740C1),"BOLT,MACHINE:HEX HD,3/8IN DIA,UNC,1-3/4I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,908740C1,2020-06-05,2.0,EA,"USD 2,00",4.0,USD,31161600,Bolts,Ordered,Closed,#,Material,Gated,0.0,"BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,UNC,1-3/4IN LG,GR B6,2/PACK",1.0,1.0,1,0.0
1,1517,866894,869662,869662,333247,AGT,4301212358,1,FCA,Free Carrier,36029146 (908740C1),"BOLT,MACHINE:HEX HD,3/8IN DIA,UNC,1-3/4I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,908740C1,2020-08-19,4.0,EA,"USD 2,00",8.0,USD,31161600,Bolts,Ordered,Open,#,Material,Gated,0.0,"BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,UNC,1-3/4IN LG,GR B6,2/PACK",1.0,1.0,1,0.0
2,1639,875446,878598,878598,343969,AGT,4301234606,4,FCA,Free Carrier,36029146 (908740C1),"BOLT,MACHINE:HEX HD,3/8IN DIA,UNC,1-3/4I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,908740C1,2021-07-01,4.0,EA,"USD 1,96",7.84,USD,31161600,Bolts,Ordered,Open,#,Material,Fastrack,4.0,"BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,UNC,1-3/4IN LG,GR B6,2/PACK",0.98,0.98,1,0.0
0,1472,863652,866326,866326,329153,AGT,4301203324,4,FCA,Free Carrier,11103460 (1007115),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1007115,2020-01-07,22.0,EA,"USD 96,86",2130.92,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,0.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 3IN",96.86,96.86,0,0.0
1,1767,882917,886170,886170,352649,AGT,4301249096,10,FCA,Free Carrier,11103460 (1007115),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1007115,2021-07-04,5.0,EA,"USD 98,80",494.0,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,5.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 3IN",98.8,98.8,0,0.0
2,1805,884157,887410,887410,354023,AGT,4301250889,5,FCA,Free Carrier,11103460 (1007115),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1007115,2021-04-19,5.0,EA,"USD 98,80",494.0,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,5.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 3IN",98.8,98.8,0,0.0
0,1418,858505,861071,861071,323021,AGT,4301188006,41,FCA,Free Carrier,1046485 (19) B,"HOSE ASSY,0.75 IN X 15 IN--1046485",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1046485,2020-04-24,1.0,EA,"USD 256,56",256.56,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,256.56,256.56,0,0.0
1,1419,858506,861072,861072,323022,AGT,4301188006,42,FCA,Free Carrier,1046485 (19) B,"HOSE ASSY,0.75 IN X 15 IN--1046485",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1046485,2020-04-24,1.0,EA,"USD 256,56",256.56,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,256.56,256.56,0,0.0
2,1420,858507,861073,861073,323023,AGT,4301188006,43,FCA,Free Carrier,1046485 (19) B,"HOSE ASSY,0.75 IN X 15 IN--1046485",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,1046485,2020-04-24,2.0,EA,"USD 256,56",513.12,USD,20142501,WTR oil centrifuges,Ordered,Closed,#,Material,Gated,0.0, ,256.56,256.56,0,0.0
0,1182,832939,835284,835284,293103,AGT,4301118721,1,FCA,Free Carrier,11139754 (1052743),"CYL:COMPRESSED GAS,CO2,100LB",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1052743,2019-11-09,1.0,EA,"USD 2.986,42",2986.42,USD,24111802,Air/gas tanks,Transaction Completed,Completed,#,Material,Gated,0.0,"CYLINDER: COMPRESSED GAS,100 LBS CAPACITY,GAS TYPE: CARBON DIOXIDE",2986.42,2986.42,0,0.0
1,1241,841283,843711,843711,302707,AGT,4301141416,1,FCA,Free Carrier,11139754 (1052743),"CYL:COMPRESSED GAS,CO2,100LB",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1052743,2019-11-20,2.0,EA,"USD 2.986,42",5972.84,USD,24111802,Air/gas tanks,Transaction Completed,Completed,#,Material,Gated,0.0,"CYLINDER: COMPRESSED GAS,100 LBS CAPACITY,GAS TYPE: CARBON DIOXIDE",2986.42,2986.42,0,0.0
2,1242,841284,843712,843712,302708,AGT,4301141416,2,FCA,Free Carrier,11139754 (1052743),"CYL:COMPRESSED GAS,CO2,100LB",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1052743,2019-11-20,1.0,EA,"USD 2.986,42",2986.42,USD,24111802,Air/gas tanks,Transaction Completed,Completed,#,Material,Gated,0.0,"CYLINDER: COMPRESSED GAS,100 LBS CAPACITY,GAS TYPE: CARBON DIOXIDE",2986.42,2986.42,0,0.0
0,1477,863657,866331,866331,329158,AGT,4301203324,9,FCA,Free Carrier,36024328 (1005907),CPLG:FLEX,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1005907,2020-01-07,40.0,EA,"USD 420,10",16804.0,USD,20121410,Flow couplings,Ordered,Open,#,Material,Gated,0.0,COUPLING: FLEXIBLE,420.1,420.1,0,0.0
1,1785,882935,886188,886188,352667,AGT,4301249096,4,FCA,Free Carrier,36024328 (1005907),CPLG:FLEX,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1005907,2021-07-04,10.0,EA,"USD 336,08",3360.8,USD,20121410,Flow couplings,Ordered,Open,#,Material,Gated,10.0,COUPLING: FLEXIBLE,336.08,336.08,0,0.0
2,1801,884153,887406,887406,354019,AGT,4301250889,1,FCA,Free Carrier,36024328 (1005907),CPLG:FLEX,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1005907,2021-04-19,10.0,EA,"USD 336,08",3360.8,USD,20121410,Flow couplings,Ordered,Open,#,Material,Gated,10.0,COUPLING: FLEXIBLE,336.08,336.08,0,0.0
0,1193,836304,838665,838665,296937,AGT,4301128746,2,FCA,Free Carrier,11025460 (1017510),"LAMP:INDICATOR,GREEN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017510,2019-10-10,10.0,EA,"USD 21,58",215.8,USD,39100000,Lamp/bulbs/component,Transaction Completed,Completed,#,Material,Gated,0.0,"LAMP: INDICATING,GREEN",21.58,21.58,0,0.0
1,1194,836305,838666,838666,296938,AGT,4301128746,3,FCA,Free Carrier,11025460 (1017510),"LAMP:INDICATOR,GREEN",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017510,2019-10-28,10.0,EA,"USD 21,58",215.8,USD,39100000,Lamp/bulbs/component,Transaction Completed,Completed,#,Material,Gated,0.0,"LAMP: INDICATING,GREEN",21.58,21.58,0,0.0
2,1433,858611,861177,861177,323156,AGT,4301188416,4,FCA,Free Carrier,11025460 (1017510),"DIODE,LT EMTTNG:INDICATOR,GREEN,28V",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1017510,2020-04-27,2.0,EA,"USD 21,58",43.16,USD,39100000,Lamp/bulbs/component,Ordered,Open,#,Material,Gated,0.0,"LAMP: INDICATING,GREEN",21.58,21.58,0,0.0
0,865,788559,790426,790426,239231,AGT,4301000312,2,FCA,Free Carrier,36024601 (970288C1),"GAUGE,PRES:0 TO 160PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,970288C1,2018-10-18,1.0,EA,"USD 204,74",204.74,USD,23151820,Pressure gauge,Transaction Completed,Completed,#,Material,Fastrack,0.0,"GAUGE,PRESSURE: 0 TO 160 PSIG",204.74,204.74,0,0.0
1,1139,824252,826496,826496,282367,AGT,4301093657,1,FCA,Free Carrier,36024601 (970288C1),"GAUGE,PRES:0 TO 160PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,970288C1,2019-08-07,1.0,EA,"USD 213,27",213.27,USD,23151820,Pressure gauge,Transaction Completed,Completed,#,Material,Gated,0.0,"GAUGE,PRESSURE: 0 TO 160 PSIG",213.27,213.27,0,0.0
2,1150,826493,828759,828759,285383,AGT,4301098175,1,FCA,Free Carrier,36024601 (970288C1),"GAUGE,PRES:0 TO 160 PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,970288C1,2019-07-22,2.0,EA,"USD 213,27",426.54,USD,23151820,Pressure gauge,Ordered,Open,#,Material,Fastrack,0.0,"GAUGE,PRESSURE: 0 TO 160 PSIG",213.27,213.27,0,0.0
0,872,789579,791448,791448,240473,AGT,4301003973,1,FCA,Free Carrier,11124833 (186280-800),"KIT:REP,FS936 HIGH PRESSURE FILTER",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186280-800,2018-10-30,1.0,EA,"USD 285,33",285.33,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Gated,0.0,"KIT: REPAIR,FS936 HIGH PRESSURE FILTER",285.33,285.33,0,0.0
1,882,792291,794196,794196,243832,AGT,4301009924,1,FCA,Free Carrier,11124833 (186280-800),"KIT:REP,FS936 HIGH PRESSURE FILTER",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186280-800,2018-11-15,3.0,EA,"USD 285,32",855.96,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Gated,0.0,"KIT: REPAIR,FS936 HIGH PRESSURE FILTER",285.32,285.32,0,0.0
2,1845,887306,890594,890594,357538,AGT,4301256310,6,FCA,Free Carrier,11124833 (186280-800),"KIT:REP,FS936 HIGH PRESSURE FILTER",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,186280-800,2021-05-26,1.0,EA,"USD 289,28",289.28,USD,23150000,Ind process EQPT,Ordered,Open,#,Material,Gated,1.0,"KIT: REPAIR,FS936 HIGH PRESSURE FILTER",289.28,289.28,0,0.0
0,1015,808702,810675,810675,263138,AGT,4301056520,1,FCA,Free Carrier,11133267 (1056369-11),RING:FILTER COVER,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1056369-11,2019-03-25,5.0,EA,"USD 969,26",4846.3,USD,31162400,MISC fasteners,Transaction Completed,Completed,#,Material,Gated,0.0,RING: FILTER COVER,969.26,969.26,0,0.0
1,1688,877608,880776,880776,346594,AGT,4301238447,1,FCA,Free Carrier,11133267 (1056369-11),RING:FILTER COVER,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1056369-11,2021-01-28,3.0,EA,"USD 941,40",2824.2,USD,31162400,MISC fasteners,Ordered,Open,#,Material,Fastrack,0.0,RING: FILTER COVER,941.4,941.4,0,1.0
0,1029,809845,811820,811820,264618,AGT,4301060587,2,FCA,Free Carrier,36029164 (1812368),"HOSE,DRAIN:FLEX,150PSIG,225PSIG TEST",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1812368,2019-04-04,1.0,EA,"USD 1.556,05",1556.05,USD,40142000,Hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,ASSEMBLY: DRAIN,FLEXIBLE,1-1/2IN ID,22.32IN LG,150 PSIG WP,TEST PRESSURE: 225 PSIG",1556.05,1556.05,0,0.0
1,1032,809848,811823,811823,264621,AGT,4301060587,5,FCA,Free Carrier,36029164 (1812368),"HOSE,DRAIN:FLEX,150PSIG,225PSIG TEST",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1812368,2019-06-21,1.0,EA,"USD 1.556,05",1556.05,USD,40142000,Hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,ASSEMBLY: DRAIN,FLEXIBLE,1-1/2IN ID,22.32IN LG,150 PSIG WP,TEST PRESSURE: 225 PSIG",1556.05,1556.05,0,0.0
0,1030,809846,811821,811821,264619,AGT,4301060587,3,FCA,Free Carrier,36029165 (1812369),"HOSE:FLEX,830MM LG,BRAID SILK RBR,150PSI",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1812369,2019-04-04,1.0,EA,"USD 1.608,02",1608.02,USD,40142000,Hoses,Transaction Completed,Completed,#,Material,Gated,0.0,"HOSE,ASSEMBLY: FLEXIBLE,1-1/2IN ID,32.72IN LG,RUBBER,SILK BRAIDED,150 PSIG WP,TEST PRESSURE: 225 PSIG",1608.02,1608.02,0,0.0
